Gene,Transcript,Motif,Cluster,q_value
Hoxb5os,ENSMUST00000355185.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355186.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355186.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355186.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355187.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355187.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355187.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355188.1,mmu-miR-6980-5p,nucleoplasm_positive,0.0337
Hoxb5os,ENSMUST00000355188.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355188.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355190.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355190.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355191.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355191.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355191.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355192.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355192.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355192.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355194.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355194.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355194.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355195.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355195.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355195.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355196.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355196.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355197.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355197.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355198.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355198.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355199.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355199.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355200.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355201.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355201.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355202.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355203.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355204.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355205.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355206.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355206.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355207.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355207.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355208.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355209.1,mmu-miR-6919-3p,nucleoplasm_negative,0.00987
Hoxb5os,ENSMUST00000355210.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355210.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355211.1,mmu-miR-762,nucleus_positive,0.0154
Hoxb5os,ENSMUST00000355211.1,mmu-miR-7648-3p,nucleus_positive,0.0403
Hoxb5os,ENSMUST00000355211.1,mmu-miR-762,nucleus_positive,0.0335
Hoxb5os,ENSMUST00000355212.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355212.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355213.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355213.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355214.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355214.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355215.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355215.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355216.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355216.1,mmu-miR-762,nucleus_positive,0.0481
Hoxb5os,ENSMUST00000355219.1,mmu-miR-6931-5p,nucleus_positive,0.0196
Hoxb5os,ENSMUST00000355219.1,mmu-miR-7648-3p,nucleus_positive,0.0403
Hoxb5os,ENSMUST00000355219.1,mmu-miR-762,nucleus_positive,0.0335
Hoxb5os,ENSMUST00000355220.1,mmu-miR-1906,ER_negative,0.036
Hoxb5os,ENSMUST00000355220.1,mmu-miR-6931-5p,nucleus_positive,0.0332
Hoxb5os,ENSMUST00000355220.1,mmu-miR-346-3p,mitochondrion_negative,0.0467
Hoxb5os,ENSMUST00000355220.1,mmu-miR-762,nucleus_positive,0.0481
Hoxc4,ENSMUST00000100164.5,mmu-miR-12197-3p,nucleoplasm_positive,0.0238
Hoxc4,ENSMUST00000100164.5,mmu-miR-5126,nucleus_positive,0.00555
Hoxc4,ENSMUST00000100164.5,mmu-miR-762,nucleus_positive,0.0223
Hoxc4,ENSMUST00000100164.5,mmu-miR-6931-5p,nucleus_positive,0.0332
Hoxc4,ENSMUST00000100164.5,mmu-miR-328-5p,nucleoplasm_positive,0.0471
Hoxc4,ENSMUST00000165375.3,mmu-miR-12197-3p,nucleoplasm_positive,0.0238
Hoxc4,ENSMUST00000165375.3,mmu-miR-6979-5p,cytoplasm_positive,0.0296
Hoxc4,ENSMUST00000165375.3,mmu-miR-5126,nucleus_positive,0.00555
Hoxc4,ENSMUST00000165375.3,mmu-miR-762,nucleus_positive,0.0223
Hoxc4,ENSMUST00000165375.3,mmu-miR-6931-5p,nucleus_positive,0.0332
Hoxc4,ENSMUST00000165375.3,mmu-miR-466f-3p,chromatin_positive,0.00765
Hoxc4,ENSMUST00000165375.3,mmu-miR-328-5p,nucleoplasm_positive,0.0471
Hoxc4,ENSMUST00000165375.3,mmu-miR-466f-3p,chromatin_positive,0.0263
Hoxc4,ENSMUST00000165375.3,mmu-miR-466i-3p,chromatin_positive,0.0381
Hoxc4,ENSMUST00000165375.3,mmu-miR-669c-3p,chromatin_positive,0.0452
Hoxd3,ENSMUST00000047830.8,mmu-miR-1903,membrane_negative,0.0338
Hoxd3,ENSMUST00000047830.8,mmu-miR-762,nucleus_positive,0.0295
Hoxd3,ENSMUST00000047830.8,mmu-miR-5110,ER_negative,0.0397
Hoxd3,ENSMUST00000047830.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Hoxd3,ENSMUST00000047830.8,mmu-miR-5126,nucleus_positive,0.0343
Hoxd3,ENSMUST00000047830.8,mmu-miR-5126,nucleus_positive,0.0448
Hoxd3,ENSMUST00000111982.8,mmu-miR-762,nucleus_positive,0.0295
Hoxd3,ENSMUST00000111982.8,mmu-miR-5110,ER_negative,0.0397
Hoxd3,ENSMUST00000111982.8,mmu-miR-5126,nucleus_positive,0.0343
Hoxd3,ENSMUST00000111982.8,mmu-miR-467f,chromatin_positive,0.021
Hoxd3,ENSMUST00000111982.8,mmu-miR-5126,nucleus_positive,0.0448
Hoxd3,ENSMUST00000111983.9,mmu-miR-1903,membrane_negative,0.0338
Hoxd3,ENSMUST00000111983.9,mmu-miR-762,nucleus_positive,0.0295
Hoxd3,ENSMUST00000111983.9,mmu-miR-5110,ER_negative,0.0397
Hoxd3,ENSMUST00000111983.9,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Hoxd3,ENSMUST00000111983.9,mmu-miR-149-3p,nucleoplasm_negative,0.0479
Hoxd3,ENSMUST00000111983.9,mmu-miR-5126,nucleus_positive,0.0343
Hoxd3,ENSMUST00000111983.9,mmu-miR-5126,nucleus_positive,0.0448
Hoxd3,ENSMUST00000140666.2,mmu-miR-1903,membrane_negative,0.0338
Hoxd3,ENSMUST00000190553.2,mmu-miR-1903,membrane_negative,0.0338
Hoxd3,ENSMUST00000190553.2,mmu-miR-5126,nucleus_positive,0.0343
Hoxd3,ENSMUST00000190553.2,mmu-miR-5126,nucleus_positive,0.0448
Hoxd4,ENSMUST00000047904.4,mmu-miR-346-3p,mitochondrion_negative,0.0221
Hoxd4,ENSMUST00000047904.4,mmu-miR-762,nucleus_positive,0.0237
Hoxd4,ENSMUST00000047904.4,mmu-miR-6931-5p,nucleus_positive,0.0332
Hoxd4,ENSMUST00000047904.4,mmu-miR-5126,nucleus_positive,0.0255
Hoxd4,ENSMUST00000047904.4,mmu-miR-762,nucleus_positive,0.0481
Hoxd4,ENSMUST00000111980.4,mmu-miR-762,nucleus_positive,0.0237
Hoxd4,ENSMUST00000111980.4,mmu-miR-6931-5p,nucleus_positive,0.0332
Hoxd4,ENSMUST00000111980.4,mmu-miR-5126,nucleus_positive,0.0255
Hoxd4,ENSMUST00000111980.4,mmu-miR-6919-3p,nucleoplasm_negative,0.0493
Hoxd4,ENSMUST00000111980.4,mmu-miR-762,nucleus_positive,0.0481
Hoxd4,ENSMUST00000144040.9,mmu-miR-762,nucleus_positive,0.0481
Hoxd8,ENSMUST00000019749.4,mmu-miR-5126,nucleus_positive,0.00676
Hoxd8,ENSMUST00000019749.4,mmu-miR-5110,ER_negative,0.0373
Hoxd8,ENSMUST00000019749.4,mmu-miR-5126,nucleus_positive,0.0168
Hoxd8,ENSMUST00000019749.4,mmu-miR-5126,nucleus_positive,0.0343
Hoxd8,ENSMUST00000074721.6,mmu-miR-5126,nucleus_positive,0.00676
Hoxd8,ENSMUST00000074721.6,mmu-miR-5110,ER_negative,0.0373
Hoxd8,ENSMUST00000074721.6,mmu-miR-328-5p,nucleoplasm_positive,0.0346
Hoxd8,ENSMUST00000074721.6,mmu-miR-5126,nucleus_positive,0.0168
Hoxd8,ENSMUST00000074721.6,mmu-miR-6968-5p,nucleoplasm_positive,0.0484
Hoxd8,ENSMUST00000074721.6,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Hoxd8,ENSMUST00000074721.6,mmu-miR-328-5p,nucleoplasm_positive,0.0438
Hoxd8,ENSMUST00000074721.6,mmu-miR-5126,nucleus_positive,0.0343
Hs2st1,ENSMUST00000043325.9,mmu-miR-6931-5p,nucleus_positive,0.00933
Hs2st1,ENSMUST00000043325.9,mmu-miR-466i-3p,chromatin_positive,0.000679
Hs2st1,ENSMUST00000043325.9,mmu-miR-6931-5p,nucleus_positive,0.0232
Hs2st1,ENSMUST00000043325.9,mmu-miR-6968-5p,nucleoplasm_positive,0.0498
Hs2st1,ENSMUST00000043325.9,mmu-miR-466f-3p,chromatin_positive,0.0045
Hs2st1,ENSMUST00000043325.9,mmu-miR-466n-5p,nucleus_positive,0.0104
Hs2st1,ENSMUST00000043325.9,mmu-miR-5126,nucleus_positive,0.0343
Hs2st1,ENSMUST00000043325.9,mmu-miR-669c-3p,chromatin_positive,0.019
Hs2st1,ENSMUST00000043325.9,mmu-miR-467f,chromatin_positive,0.0278
Hs2st1,ENSMUST00000043325.9,mmu-miR-669c-3p,chromatin_positive,0.0234
Hs2st1,ENSMUST00000043325.9,mmu-miR-669c-3p,chromatin_positive,0.0313
Hs2st1,ENSMUST00000043325.9,mmu-miR-466f-3p,chromatin_positive,0.0467
Hs2st1,ENSMUST00000199680.2,mmu-miR-6931-5p,nucleus_positive,0.0232
Hs2st1,ENSMUST00000199680.2,mmu-miR-7648-3p,nucleus_positive,0.0483
Hs2st1,ENSMUST00000199680.2,mmu-miR-762,nucleus_positive,0.0338
Hs2st1,ENSMUST00000199680.2,mmu-miR-5126,nucleus_positive,0.0343
Hs2st1,ENSMUST00000199680.2,mmu-miR-5126,nucleus_positive,0.0448
Hs2st1,ENSMUST00000199680.2,mmu-miR-762,nucleus_positive,0.0481
Hsd17b7,ENSMUST00000027989.13,mmu-miR-3473b,nucleus_positive,0.0213
Hsd17b7,ENSMUST00000027989.13,mmu-miR-5110,ER_negative,0.0409
Hsd17b7,ENSMUST00000027989.13,mmu-miR-466n-5p,nucleus_positive,0.0176
Hsd17b7,ENSMUST00000027989.13,mmu-miR-466n-5p,nucleus_positive,0.021
Hspa12a,ENSMUST00000066285.6,mmu-miR-5126,nucleus_positive,0.021
Hspa12a,ENSMUST00000066285.6,mmu-miR-762,nucleus_positive,0.0481
Hspa12a,ENSMUST00000235791.2,mmu-miR-1906,ER_negative,0.036
Hspa12a,ENSMUST00000236429.2,mmu-miR-3473b,nucleus_positive,0.00837
Hspa8,ENSMUST00000015800.16,mmu-miR-669c-3p,chromatin_positive,0.0084
Hspa8,ENSMUST00000117557.8,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Hspa8,ENSMUST00000133964.2,mmu-miR-7648-3p,nucleus_positive,0.0403
Hspa8,ENSMUST00000138895.2,mmu-miR-7648-3p,nucleus_positive,0.0403
Hspa8,ENSMUST00000149936.2,mmu-miR-326-5p,nucleoplasm_positive,0.0345
Hspa8,ENSMUST00000149936.2,mmu-miR-669c-3p,chromatin_positive,0.0084
Id1,ENSMUST00000038368.9,mmu-miR-5126,nucleus_positive,0.00556
Id1,ENSMUST00000038368.9,mmu-miR-5126,nucleus_positive,0.0377
Id1,ENSMUST00000109824.2,mmu-miR-5126,nucleus_positive,0.00556
Id1,ENSMUST00000109824.2,mmu-miR-5126,nucleus_positive,0.0377
Idh3b,ENSMUST00000028892.11,mmu-miR-5126,nucleus_positive,0.0343
Ier3ip1,ENSMUST00000026487.6,mmu-miR-5126,nucleus_positive,0.0135
Ier3ip1,ENSMUST00000026487.6,mmu-miR-5126,nucleus_positive,0.0448
Ier3ip1,ENSMUST00000136800.2,mmu-miR-5126,nucleus_positive,0.0135
Ier3ip1,ENSMUST00000136800.2,mmu-miR-5126,nucleus_positive,0.0448
Igf1r,ENSMUST00000005671.10,mmu-miR-698-5p,nucleus_positive,0.0283
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-328-5p,nucleoplasm_positive,0.029
Igf1r,ENSMUST00000005671.10,mmu-miR-6931-5p,nucleus_positive,0.0276
Igf1r,ENSMUST00000005671.10,mmu-miR-3473b,nucleus_positive,0.0256
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-6968-5p,nucleoplasm_positive,0.0484
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-6968-5p,nucleoplasm_positive,0.0498
Igf1r,ENSMUST00000005671.10,mmu-miR-328-5p,nucleoplasm_positive,0.0358
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000005671.10,mmu-miR-762,nucleus_positive,0.0351
Igf1r,ENSMUST00000005671.10,mmu-miR-5126,nucleus_positive,0.0343
Igf1r,ENSMUST00000005671.10,mmu-miR-5126,nucleus_positive,0.0345
Igf1r,ENSMUST00000005671.10,mmu-miR-762,nucleus_positive,0.0481
Igf1r,ENSMUST00000005671.10,mmu-miR-5126,nucleus_positive,0.0462
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0321
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0321
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0321
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0377
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0377
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0414
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.047
Igf1r,ENSMUST00000005671.10,mmu-miR-466n-5p,nucleus_positive,0.0488
Igf1r,ENSMUST00000207621.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208348.2,mmu-miR-6931-5p,nucleus_positive,0.0241
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-3473b,nucleus_positive,0.0256
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0104
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0316
Igf1r,ENSMUST00000208731.2,mmu-miR-466n-5p,nucleus_positive,0.0404
Igf2bp1,ENSMUST00000013559.3,mmu-miR-7013-3p,mitochondrion_positive,0.044
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6931-5p,nucleus_positive,0.00567
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466q,chromatin_positive,0.0125
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0128
Igf2bp1,ENSMUST00000013559.3,mmu-miR-467f,chromatin_positive,0.00447
Igf2bp1,ENSMUST00000013559.3,mmu-miR-7079-5p,nucleus_positive,0.0341
Igf2bp1,ENSMUST00000013559.3,mmu-miR-7648-3p,nucleus_positive,0.0279
Igf2bp1,ENSMUST00000013559.3,mmu-miR-5126,nucleus_positive,0.00676
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466f-3p,chromatin_positive,0.00131
Igf2bp1,ENSMUST00000013559.3,mmu-miR-762,nucleus_positive,0.0245
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6931-5p,nucleus_positive,0.0332
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466f-3p,chromatin_positive,0.00328
Igf2bp1,ENSMUST00000013559.3,mmu-miR-5126,nucleus_positive,0.0168
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.00399
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6931-5p,nucleus_positive,0.0332
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Igf2bp1,ENSMUST00000013559.3,mmu-miR-6931-5p,nucleus_positive,0.0342
Igf2bp1,ENSMUST00000013559.3,mmu-miR-467f,chromatin_positive,0.0129
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.011
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466i-3p,chromatin_positive,0.0124
Igf2bp1,ENSMUST00000013559.3,mmu-miR-5126,nucleus_positive,0.0343
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466f-3p,chromatin_positive,0.0163
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.0267
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466f-3p,chromatin_positive,0.0263
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466i-3p,chromatin_positive,0.0311
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466i-3p,chromatin_positive,0.0358
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466n-5p,nucleus_positive,0.0494
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.0412
Igf2bp1,ENSMUST00000013559.3,mmu-miR-466f-3p,chromatin_positive,0.0476
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.0485
Igf2bp1,ENSMUST00000013559.3,mmu-miR-669c-3p,chromatin_positive,0.0487
Igf2bp1,ENSMUST00000141515.2,mmu-miR-3473b,nucleus_positive,0.000862
Igf2bp1,ENSMUST00000152896.8,mmu-miR-7648-3p,nucleus_positive,0.0279
Igf2bp1,ENSMUST00000152896.8,mmu-miR-762,nucleus_positive,0.0245
Igfbp2,ENSMUST00000047328.11,mmu-miR-5126,nucleus_positive,0.00275
Igsf8,ENSMUST00000039506.15,mmu-miR-328-5p,nucleoplasm_positive,0.0221
Igsf8,ENSMUST00000039506.15,mmu-miR-7662-5p,nucleus_positive,0.039
Igsf8,ENSMUST00000039506.15,mmu-miR-328-5p,nucleoplasm_positive,0.0346
Igsf8,ENSMUST00000039506.15,mmu-miR-6968-5p,nucleoplasm_positive,0.0484
Igsf8,ENSMUST00000039506.15,mmu-miR-3473b,nucleus_positive,0.0322
Igsf8,ENSMUST00000039506.15,mmu-miR-762,nucleus_positive,0.0481
Igsf8,ENSMUST00000039506.15,mmu-miR-762,nucleus_positive,0.0482
Igsf8,ENSMUST00000085912.10,mmu-miR-7662-5p,nucleus_positive,0.039
Igsf8,ENSMUST00000085912.10,mmu-miR-3473b,nucleus_positive,0.0322
Igsf8,ENSMUST00000085912.10,mmu-miR-6919-3p,nucleoplasm_negative,0.0365
Igsf8,ENSMUST00000085912.10,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Igsf8,ENSMUST00000085912.10,mmu-miR-762,nucleus_positive,0.0481
Igsf8,ENSMUST00000085912.10,mmu-miR-762,nucleus_positive,0.0482
Igsf8,ENSMUST00000139528.8,mmu-miR-7662-5p,nucleus_positive,0.039
Igsf8,ENSMUST00000139528.8,mmu-miR-3473b,nucleus_positive,0.0322
Igsf8,ENSMUST00000139528.8,mmu-miR-762,nucleus_positive,0.0481
Igsf8,ENSMUST00000139528.8,mmu-miR-762,nucleus_positive,0.0482
Igsf8,ENSMUST00000194505.2,mmu-miR-7662-5p,nucleus_positive,0.039
Igsf8,ENSMUST00000194505.2,mmu-miR-3473b,nucleus_positive,0.0322
Igsf8,ENSMUST00000194505.2,mmu-miR-762,nucleus_positive,0.0481
Igsf9,ENSMUST00000052629.13,mmu-miR-7669-3p,extracellular_positive,0.0146
Igsf9,ENSMUST00000052629.13,mmu-miR-7030-5p,cytoplasm_positive,0.0498
Igsf9,ENSMUST00000052629.13,mmu-miR-762,nucleus_positive,0.0257
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-3473b,nucleus_positive,0.0322
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000052629.13,mmu-miR-5126,nucleus_positive,0.0255
Igsf9,ENSMUST00000052629.13,mmu-miR-762,nucleus_positive,0.0372
Igsf9,ENSMUST00000052629.13,mmu-miR-762,nucleus_positive,0.0376
Igsf9,ENSMUST00000052629.13,mmu-miR-328-5p,nucleoplasm_positive,0.0465
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0189
Igsf9,ENSMUST00000052629.13,mmu-miR-762,nucleus_positive,0.0481
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0231
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0231
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.027
Igsf9,ENSMUST00000052629.13,mmu-miR-466n-5p,nucleus_positive,0.0332
Igsf9,ENSMUST00000111235.8,mmu-miR-7669-3p,extracellular_positive,0.0146
Igsf9,ENSMUST00000111235.8,mmu-miR-7030-5p,cytoplasm_positive,0.0498
Igsf9,ENSMUST00000111235.8,mmu-miR-762,nucleus_positive,0.0257
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000111235.8,mmu-miR-3473b,nucleus_positive,0.0322
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000111235.8,mmu-miR-149-3p,nucleoplasm_negative,0.0462
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
Igsf9,ENSMUST00000111235.8,mmu-miR-466n-5p,nucleus_positive,0.0104
