Gene,Transcript,Cluster
Fosb,ENSMUST00000208505.2,nucleus_positive
Fst,ENSMUST00000022287.8,ER_negative
Fst,ENSMUST00000022287.8,nucleus_positive
Fst,ENSMUST00000223640.3,nucleoplasm_negative
Fst,ENSMUST00000223640.3,nucleus_positive
Fst,ENSMUST00000223865.2,nucleoplasm_negative
Fst,ENSMUST00000225068.2,nucleus_positive
Fst,ENSMUST00000231252.2,ER_negative
Fst,ENSMUST00000231252.2,nucleoplasm_negative
Fst,ENSMUST00000231252.2,nucleus_positive
Fst,ENSMUST00000231498.2,nucleoplasm_negative
Fst,ENSMUST00000231498.2,nucleus_positive
Fxyd1,ENSMUST00000039909.13,nucleus_positive
Fxyd1,ENSMUST00000071697.11,nucleus_positive
Fxyd1,ENSMUST00000108110.5,nucleus_positive
Fxyd1,ENSMUST00000205807.2,ER_negative
Fxyd1,ENSMUST00000205807.2,nucleoplasm_negative
Fxyd1,ENSMUST00000205807.2,nucleus_positive
Fxyd1,ENSMUST00000205807.2,ribosome_negative
Fxyd1,ENSMUST00000205917.2,ER_negative
Fxyd1,ENSMUST00000205917.2,nucleoplasm_negative
Fxyd1,ENSMUST00000205917.2,nucleus_positive
Fxyd1,ENSMUST00000206012.2,nucleus_positive
Fxyd1,ENSMUST00000206305.2,nucleus_positive
Fxyd1,ENSMUST00000206317.2,nucleus_positive
Fxyd1,ENSMUST00000206328.2,nucleus_positive
Fxyd1,ENSMUST00000206474.2,ER_negative
Fxyd1,ENSMUST00000206474.2,nucleoplasm_negative
Fxyd1,ENSMUST00000206474.2,ribosome_negative
Fxyd1,ENSMUST00000206522.2,ER_negative
Fxyd1,ENSMUST00000206522.2,nucleoplasm_negative
Fxyd1,ENSMUST00000206860.2,nucleus_positive
Fxyd3,ENSMUST00000165862.5,nucleoplasm_negative
Fxyd3,ENSMUST00000167369.8,nucleus_positive
Fxyd3,ENSMUST00000170456.2,nucleoplasm_negative
Fxyd3,ENSMUST00000186839.2,nucleoplasm_negative
Galnt6,ENSMUST00000052069.12,nucleoplasm_negative
Galnt6,ENSMUST00000052069.12,nucleus_positive
Galnt6,ENSMUST00000159715.8,nucleoplasm_positive
Galnt6,ENSMUST00000159715.8,nucleus_positive
Galnt6,ENSMUST00000161514.2,nucleoplasm_negative
Galnt6,ENSMUST00000161514.2,nucleus_positive
Gas2l3,ENSMUST00000099374.9,chromatin_positive
Gas2l3,ENSMUST00000099374.9,extracellular_positive
Gas2l3,ENSMUST00000099374.9,nucleus_positive
Gas2l3,ENSMUST00000105298.3,chromatin_positive
Gas2l3,ENSMUST00000105298.3,extracellular_positive
Gas2l3,ENSMUST00000105298.3,nucleus_positive
Gas2l3,ENSMUST00000220128.2,extracellular_positive
Gatm,ENSMUST00000028624.9,nucleus_positive
Gatm,ENSMUST00000140808.2,extracellular_positive
Gatm,ENSMUST00000154598.8,extracellular_positive
Gcnt2,ENSMUST00000067778.8,chromatin_positive
Gcnt2,ENSMUST00000067778.8,nucleus_positive
Gcnt2,ENSMUST00000069958.15,nucleus_positive
Gcnt2,ENSMUST00000110191.10,chromatin_positive
Gcnt2,ENSMUST00000110191.10,nucleus_positive
Gfra1,ENSMUST00000026076.14,chromatin_positive
Gfra1,ENSMUST00000026076.14,nucleoplasm_negative
Gfra1,ENSMUST00000026076.14,nucleus_positive
Gfra1,ENSMUST00000129100.8,chromatin_positive
Gfra1,ENSMUST00000129100.8,nucleus_positive
Gfra1,ENSMUST00000131877.2,mitochondrion_negative
Gfra1,ENSMUST00000131877.2,nucleus_positive
Gfra1,ENSMUST00000138530.8,nucleus_positive
Gfra1,ENSMUST00000140141.8,nucleoplasm_positive
Gfra1,ENSMUST00000140141.8,nucleus_positive
Gfra1,ENSMUST00000152507.8,nucleus_positive
Gfra2,ENSMUST00000022699.10,nucleoplasm_positive
Gfra2,ENSMUST00000022699.10,nucleus_positive
Gfra2,ENSMUST00000227633.2,nucleus_positive
Gfra2,ENSMUST00000227697.2,nucleus_positive
Git2,ENSMUST00000043283.14,ER_negative
Git2,ENSMUST00000043283.14,chromatin_positive
Git2,ENSMUST00000043283.14,nucleus_positive
Git2,ENSMUST00000086564.11,nucleus_positive
Git2,ENSMUST00000112183.8,ER_negative
Git2,ENSMUST00000112183.8,chromatin_positive
Git2,ENSMUST00000112183.8,nucleus_positive
Git2,ENSMUST00000112185.9,ER_negative
Git2,ENSMUST00000112185.9,chromatin_positive
Git2,ENSMUST00000112185.9,nucleus_positive
Git2,ENSMUST00000130925.2,chromatin_negative
Git2,ENSMUST00000131582.8,mitochondrion_negative
Git2,ENSMUST00000131582.8,nucleus_positive
Git2,ENSMUST00000133096.2,nucleus_positive
Git2,ENSMUST00000135793.2,nucleus_positive
Git2,ENSMUST00000146044.8,ER_negative
Git2,ENSMUST00000146044.8,cytoplasm_negative
Git2,ENSMUST00000146044.8,mitochondrion_negative
Git2,ENSMUST00000146044.8,nucleus_positive
Git2,ENSMUST00000146044.8,ribosome_negative
Git2,ENSMUST00000153756.8,extracellular_positive
Git2,ENSMUST00000153756.8,mitochondrion_negative
Git2,ENSMUST00000153756.8,nucleus_positive
Git2,ENSMUST00000155908.8,nucleus_positive
Git2,ENSMUST00000178440.8,ER_negative
Git2,ENSMUST00000178440.8,chromatin_positive
Git2,ENSMUST00000178440.8,nucleus_positive
Git2,ENSMUST00000201442.2,nucleus_positive
Git2,ENSMUST00000202581.2,ER_negative
Git2,ENSMUST00000202581.2,extracellular_positive
Git2,ENSMUST00000202581.2,ribosome_negative
Gjc3,ENSMUST00000077119.8,extracellular_positive
Gjc3,ENSMUST00000077119.8,nucleoplasm_negative
Gjc3,ENSMUST00000077119.8,nucleus_positive
Gjc3,ENSMUST00000199083.2,nucleus_positive
Glrb,ENSMUST00000029654.15,chromatin_positive
Glrb,ENSMUST00000029654.15,nucleus_positive
Glrb,ENSMUST00000135043.8,chromatin_positive
Glrb,ENSMUST00000135043.8,nucleus_positive
Glrb,ENSMUST00000193031.2,nucleus_positive
Glt8d1,ENSMUST00000022476.9,nucleus_positive
Glt8d1,ENSMUST00000226348.2,nucleus_positive
Glt8d1,ENSMUST00000228255.2,nucleoplasm_negative
Glt8d1,ENSMUST00000228255.2,nucleus_positive
Glt8d1,ENSMUST00000228718.2,nucleus_positive
Gm10863,ENSMUST00000130745.8,mitochondrion_negative
Gm10863,ENSMUST00000131710.10,mitochondrion_negative
Gm10863,ENSMUST00000144651.8,mitochondrion_negative
Gm10863,ENSMUST00000147620.8,mitochondrion_negative
Gm10863,ENSMUST00000147620.8,ribosome_negative
Gm10863,ENSMUST00000229207.2,ribosome_negative
Gm10863,ENSMUST00000242492.2,mitochondrion_negative
Gm10863,ENSMUST00000242492.2,nucleoplasm_negative
Gm10863,ENSMUST00000244725.2,mitochondrion_negative
Gm10863,ENSMUST00000244725.2,nucleus_positive
Gm10863,ENSMUST00000246193.2,mitochondrion_negative
Gm10863,ENSMUST00000246786.2,mitochondrion_negative
Gm10863,ENSMUST00000246786.2,nucleoplasm_negative
Gm10863,ENSMUST00000373406.1,mitochondrion_negative
Gm10863,ENSMUST00000373407.1,mitochondrion_negative
Gm10863,ENSMUST00000373407.1,nucleus_positive
Gm10863,ENSMUST00000373408.1,mitochondrion_negative
Gm10863,ENSMUST00000373408.1,nucleus_positive
Gm10863,ENSMUST00000373409.1,mitochondrion_negative
Gm10863,ENSMUST00000373410.1,chromatin_positive
Gm10863,ENSMUST00000373410.1,mitochondrion_negative
Gm10863,ENSMUST00000373410.1,nucleus_positive
Gm10863,ENSMUST00000373411.1,mitochondrion_negative
Gm10863,ENSMUST00000373411.1,nucleus_positive
Gm10863,ENSMUST00000373412.1,mitochondrion_negative
Gm10863,ENSMUST00000373412.1,nucleus_positive
Gm10863,ENSMUST00000373413.1,mitochondrion_negative
Gm10863,ENSMUST00000373413.1,nucleus_positive
Gm10863,ENSMUST00000373413.1,ribosome_negative
Gm10863,ENSMUST00000373416.1,mitochondrion_negative
Gm10863,ENSMUST00000373417.1,nucleus_positive
Gm10863,ENSMUST00000373418.1,nucleus_positive
Gm10863,ENSMUST00000373419.1,mitochondrion_negative
Gm10863,ENSMUST00000373419.1,nucleoplasm_positive
Gm10863,ENSMUST00000373419.1,ribosome_negative
Gm10863,ENSMUST00000373420.1,mitochondrion_negative
Gm10863,ENSMUST00000373421.1,ribosome_negative
Gm10863,ENSMUST00000373422.1,chromatin_positive
Gm10863,ENSMUST00000373422.1,nucleus_positive
Gm28036,ENSMUST00000127956.9,mitochondrion_negative
Gm28036,ENSMUST00000127956.9,nucleus_positive
Gm28036,ENSMUST00000132494.8,chromatin_positive
Gm28036,ENSMUST00000132494.8,nucleus_positive
Gm28036,ENSMUST00000183518.2,nucleus_positive
Gm28036,ENSMUST00000184899.8,nucleus_positive
Gm42742,ENSMUST00000032918.4,ER_negative
Gm42742,ENSMUST00000032918.4,chromatin_positive
Gm42742,ENSMUST00000032918.4,mitochondrion_negative
Gm42742,ENSMUST00000032918.4,nucleoplasm_positive
Gm42742,ENSMUST00000032918.4,nucleus_positive
Gm42742,ENSMUST00000202624.2,ER_negative
Gm42742,ENSMUST00000202624.2,nucleoplasm_negative
Gm42742,ENSMUST00000202798.2,ER_negative
Gm42742,ENSMUST00000202798.2,nucleoplasm_positive
Gm42742,ENSMUST00000202798.2,nucleus_positive
Gm57403,ENSMUST00000242498.2,nucleoplasm_negative
Gm57403,ENSMUST00000246795.2,nucleus_positive
Gm57403,ENSMUST00000335676.1,nucleoplasm_positive
Gmip,ENSMUST00000036074.15,nucleoplasm_positive
Gmip,ENSMUST00000036074.15,nucleus_positive
Gmip,ENSMUST00000123453.2,nucleoplasm_positive
Gmip,ENSMUST00000123453.2,nucleus_positive
Gmip,ENSMUST00000138269.2,nucleoplasm_negative
Gpm6b,ENSMUST00000060210.14,chromatin_positive
Gpm6b,ENSMUST00000060210.14,nucleus_positive
Gpm6b,ENSMUST00000112223.8,chromatin_positive
Gpm6b,ENSMUST00000112233.8,nucleus_positive
Gpm6b,ENSMUST00000112235.8,chromatin_positive
Gpm6b,ENSMUST00000112235.8,nucleus_positive
Gpr37,ENSMUST00000054867.8,nucleoplasm_negative
Gpr37,ENSMUST00000054867.8,nucleus_positive
Gpr37,ENSMUST00000054867.8,ribosome_negative
Gpr37,ENSMUST00000200812.2,nucleus_positive
Gramd1b,ENSMUST00000045682.7,chromatin_positive
Gramd1b,ENSMUST00000045682.7,nucleoplasm_positive
Gramd1b,ENSMUST00000045682.7,nucleus_positive
Gramd1b,ENSMUST00000118159.8,nucleus_positive
Gramd1b,ENSMUST00000118159.8,ribosome_negative
Gramd1b,ENSMUST00000119373.9,cytoplasm_negative
Gramd1b,ENSMUST00000119373.9,nucleus_positive
Gramd1b,ENSMUST00000119373.9,ribosome_negative
Gramd1b,ENSMUST00000121357.8,chromatin_positive
Gramd1b,ENSMUST00000121357.8,nucleoplasm_positive
Gramd1b,ENSMUST00000121357.8,nucleus_positive
Gramd1b,ENSMUST00000129940.2,cytoplasm_negative
Gramd1b,ENSMUST00000137189.8,cytoplasm_negative
Gramd1b,ENSMUST00000148170.2,cytoplasm_negative
Gramd1b,ENSMUST00000153029.2,cytoplasm_negative
Gramd1b,ENSMUST00000165104.8,cytoplasm_negative
Gramd1b,ENSMUST00000165104.8,nucleolus_negative
Gramd1b,ENSMUST00000165104.8,nucleus_positive
Gramd1b,ENSMUST00000211853.2,cytoplasm_negative
Gramd1b,ENSMUST00000211853.2,mitochondrion_negative
Gramd1b,ENSMUST00000211853.2,ribosome_negative
Gramd1b,ENSMUST00000216821.2,chromatin_positive
Gramd1b,ENSMUST00000216821.2,nucleoplasm_positive
Gramd1b,ENSMUST00000216821.2,nucleus_positive
Greb1,ENSMUST00000048064.16,ER_negative
Greb1,ENSMUST00000048064.16,chromatin_positive
Greb1,ENSMUST00000048064.16,extracellular_positive
Greb1,ENSMUST00000048064.16,nucleus_positive
Greb1,ENSMUST00000159120.8,ER_negative
Greb1,ENSMUST00000159120.8,extracellular_positive
Greb1,ENSMUST00000159120.8,mitochondrion_negative
Greb1,ENSMUST00000159120.8,nucleoplasm_negative
Greb1,ENSMUST00000159120.8,nucleus_positive
Greb1,ENSMUST00000159573.2,ER_negative
Greb1,ENSMUST00000160755.2,extracellular_positive
Greb1,ENSMUST00000160851.2,ribosome_negative
Greb1,ENSMUST00000161036.8,ER_negative
Greb1,ENSMUST00000161036.8,nucleoplasm_negative
Greb1,ENSMUST00000161036.8,nucleus_positive
Greb1,ENSMUST00000161998.3,ER_negative
Greb1,ENSMUST00000162112.8,chromatin_positive
Greb1,ENSMUST00000162112.8,extracellular_positive
Greb1,ENSMUST00000162112.8,nucleus_positive
Gria3,ENSMUST00000076349.12,ER_negative
Gria3,ENSMUST00000076349.12,chromatin_positive
Gria3,ENSMUST00000076349.12,nucleus_positive
Gria3,ENSMUST00000115103.9,ER_negative
Gria3,ENSMUST00000128197.8,ER_negative
Gria3,ENSMUST00000128197.8,nucleus_positive
Gria3,ENSMUST00000139965.8,ER_negative
Gria3,ENSMUST00000139965.8,chromatin_positive
Gria3,ENSMUST00000139965.8,nucleus_positive
Gria3,ENSMUST00000148212.2,ER_negative
Gria3,ENSMUST00000148212.2,chromatin_positive
Gria3,ENSMUST00000148212.2,nucleus_positive
Gria3,ENSMUST00000156721.8,ER_negative
Gria3,ENSMUST00000165288.2,ER_negative
Grid2,ENSMUST00000095852.5,nucleus_positive
Grid2,ENSMUST00000159319.2,nucleus_positive
Grid2,ENSMUST00000159561.8,chromatin_positive
Grid2,ENSMUST00000159561.8,nucleus_positive
Grid2,ENSMUST00000160408.2,nucleus_positive
Grid2,ENSMUST00000161105.2,nucleus_positive
Grid2,ENSMUST00000210324.2,nucleus_positive
Grik5,ENSMUST00000003468.10,nucleoplasm_positive
Grik5,ENSMUST00000003468.10,nucleus_positive
Grik5,ENSMUST00000205328.2,chromatin_positive
Grik5,ENSMUST00000205328.2,nucleoplasm_positive
Grik5,ENSMUST00000205328.2,nucleus_positive
Grik5,ENSMUST00000205993.2,nucleus_positive
Grik5,ENSMUST00000206132.2,nucleoplasm_negative
Grik5,ENSMUST00000206134.2,nucleoplasm_positive
Grik5,ENSMUST00000206134.2,nucleus_positive
Gse1,ENSMUST00000034279.16,ER_negative
Gse1,ENSMUST00000034279.16,nucleoplasm_positive
Gse1,ENSMUST00000034279.16,nucleus_positive
Gse1,ENSMUST00000118136.2,ER_negative
Gse1,ENSMUST00000118136.2,nucleus_positive
Gse1,ENSMUST00000120493.8,ER_negative
Gse1,ENSMUST00000120493.8,nucleus_positive
Gse1,ENSMUST00000147327.8,cytoplasm_negative
Gse1,ENSMUST00000147327.8,nucleus_positive
Gse1,ENSMUST00000180448.3,nucleoplasm_negative
Gse1,ENSMUST00000180448.3,nucleus_positive
Gse1,ENSMUST00000211997.2,cytoplasm_negative
Gsn,ENSMUST00000028239.8,nucleoplasm_negative
Gsn,ENSMUST00000028239.8,nucleus_positive
Gsn,ENSMUST00000124323.5,mitochondrion_negative
Gsn,ENSMUST00000124323.5,nucleus_positive
Gsn,ENSMUST00000139867.5,mitochondrion_negative
Gsn,ENSMUST00000142324.8,mitochondrion_negative
Gsn,ENSMUST00000201185.4,nucleoplasm_negative
Gsn,ENSMUST00000201185.4,nucleus_positive
Gsn,ENSMUST00000202899.4,mitochondrion_negative
Gsn,ENSMUST00000202990.4,nucleoplasm_negative
Gsn,ENSMUST00000202990.4,nucleus_positive
H2-K1,ENSMUST00000025181.18,nucleus_positive
H2-K1,ENSMUST00000114311.11,nucleus_positive
H2-K1,ENSMUST00000172782.2,nucleoplasm_negative
H2-K1,ENSMUST00000172912.8,nucleus_positive
H2-K1,ENSMUST00000173075.3,nucleus_positive
H2-K1,ENSMUST00000236740.2,nucleus_positive
H2-K1,ENSMUST00000236757.2,nucleus_positive
H2-K1,ENSMUST00000236877.2,nucleus_positive
H2-K1,ENSMUST00000238098.2,nucleus_positive
Hacd1,ENSMUST00000091429.12,nucleus_positive
Hacd1,ENSMUST00000091429.12,ribosome_negative
Hacd1,ENSMUST00000114753.8,nucleus_positive
Hacd1,ENSMUST00000131730.7,nucleus_positive
Hand2os1,ENSMUST00000187718.2,nucleus_positive
Hand2os1,ENSMUST00000189098.2,nucleoplasm_negative
Hand2os1,ENSMUST00000189098.2,nucleus_positive
Hand2os1,ENSMUST00000211191.2,ER_negative
Hand2os1,ENSMUST00000211191.2,nucleus_positive
Hand2os1,ENSMUST00000223675.3,nucleus_positive
Hand2os1,ENSMUST00000223961.2,nucleus_positive
Hand2os1,ENSMUST00000225514.2,ER_negative
Hand2os1,ENSMUST00000225514.2,nucleus_positive
Hand2os1,ENSMUST00000225887.2,nucleus_positive
Hand2os1,ENSMUST00000245255.1,nucleus_positive
Hand2os1,ENSMUST00000250190.1,nucleus_positive
Hdgfl3,ENSMUST00000026094.6,nucleoplasm_positive
Hdgfl3,ENSMUST00000026094.6,nucleus_positive
Hdgfl3,ENSMUST00000107305.8,chromatin_positive
Hdgfl3,ENSMUST00000107305.8,nucleoplasm_positive
Hdgfl3,ENSMUST00000107305.8,nucleus_positive
Hdgfl3,ENSMUST00000149288.2,nucleus_positive
Hhip,ENSMUST00000079038.4,ER_negative
Hhip,ENSMUST00000079038.4,chromatin_negative
Hhip,ENSMUST00000079038.4,nucleoplasm_positive
Hhip,ENSMUST00000079038.4,nucleus_positive
Hhip,ENSMUST00000155850.3,nucleus_positive
Hid1,ENSMUST00000044152.13,ER_negative
Hid1,ENSMUST00000044152.13,extracellular_positive
Hid1,ENSMUST00000044152.13,nucleus_positive
Hid1,ENSMUST00000106542.9,ER_negative
Hid1,ENSMUST00000106542.9,extracellular_positive
Hid1,ENSMUST00000106542.9,nucleus_positive
Hid1,ENSMUST00000123428.2,nucleus_positive
Hid1,ENSMUST00000145316.8,nucleus_positive
Hivep3,ENSMUST00000084306.5,chromatin_positive
Hivep3,ENSMUST00000084306.5,nucleus_positive
Hivep3,ENSMUST00000106307.9,ER_negative
Hivep3,ENSMUST00000106307.9,cytoplasm_positive
Hivep3,ENSMUST00000106307.9,extracellular_positive
Hivep3,ENSMUST00000106307.9,nucleoplasm_positive
Hivep3,ENSMUST00000106307.9,nucleus_positive
Hivep3,ENSMUST00000136547.2,chromatin_positive
Hivep3,ENSMUST00000136547.2,nucleoplasm_negative
Hivep3,ENSMUST00000141605.8,nucleus_positive
Hivep3,ENSMUST00000143837.2,mitochondrion_negative
Hivep3,ENSMUST00000166542.3,ER_negative
Hivep3,ENSMUST00000166542.3,cytoplasm_negative
Hivep3,ENSMUST00000166542.3,extracellular_positive
Hivep3,ENSMUST00000166542.3,mitochondrion_negative
Hivep3,ENSMUST00000166542.3,nucleoplasm_negative
Hivep3,ENSMUST00000166542.3,ribosome_negative
Hmgn2,ENSMUST00000102553.11,mitochondrion_negative
Hmgn2,ENSMUST00000145025.8,cytoplasm_negative
Hmgn2,ENSMUST00000145025.8,nucleoplasm_positive
Hmgn2,ENSMUST00000145025.8,nucleus_positive
Hoxa3,ENSMUST00000114434.9,ER_negative
Hoxa3,ENSMUST00000114434.9,nucleoplasm_negative
Hoxa3,ENSMUST00000114434.9,nucleus_positive
Hoxa3,ENSMUST00000142764.2,nucleus_positive
Hoxa3,ENSMUST00000148446.3,nucleus_positive
Hoxa9,ENSMUST00000048680.8,ER_negative
Hoxa9,ENSMUST00000048680.8,extracellular_positive
Hoxa9,ENSMUST00000048680.8,nucleus_positive
Hoxa9,ENSMUST00000048680.8,ribosome_negative
Hoxa9,ENSMUST00000114425.3,ER_negative
Hoxa9,ENSMUST00000114425.3,extracellular_positive
Hoxa9,ENSMUST00000114425.3,nucleus_positive
Hoxa9,ENSMUST00000154641.8,ER_negative
Hoxa9,ENSMUST00000174115.2,nucleus_positive
Hoxaas2,ENSMUST00000114435.2,nucleus_positive
Hoxaas2,ENSMUST00000189230.2,cytoplasm_negative
Hoxaas2,ENSMUST00000189230.2,nucleoplasm_negative
Hoxb5os,ENSMUST00000140952.3,ER_negative
Hoxb5os,ENSMUST00000140952.3,nucleoplasm_negative
Hoxb5os,ENSMUST00000140952.3,nucleus_positive
Hoxb5os,ENSMUST00000150698.4,ER_negative
Hoxb5os,ENSMUST00000150698.4,nucleoplasm_negative
Hoxb5os,ENSMUST00000150698.4,nucleus_positive
Hoxb5os,ENSMUST00000247169.2,ER_negative
Hoxb5os,ENSMUST00000247169.2,nucleoplasm_negative
Hoxb5os,ENSMUST00000247169.2,nucleus_positive
Hoxb5os,ENSMUST00000355168.1,ER_negative
Hoxb5os,ENSMUST00000355168.1,nucleus_positive
Hoxb5os,ENSMUST00000355169.1,ER_negative
Hoxb5os,ENSMUST00000355170.1,ER_negative
Hoxb5os,ENSMUST00000355170.1,nucleus_positive
Hoxb5os,ENSMUST00000355171.1,ER_negative
Hoxb5os,ENSMUST00000355172.1,ER_negative
Hoxb5os,ENSMUST00000355173.1,ER_negative
Hoxb5os,ENSMUST00000355173.1,nucleus_positive
Hoxb5os,ENSMUST00000355174.1,ER_negative
Hoxb5os,ENSMUST00000355175.1,ER_negative
Hoxb5os,ENSMUST00000355175.1,nucleus_positive
Hoxb5os,ENSMUST00000355176.1,ER_negative
Hoxb5os,ENSMUST00000355177.1,ER_negative
Hoxb5os,ENSMUST00000355177.1,nucleus_positive
Hoxb5os,ENSMUST00000355181.1,ER_negative
Hoxb5os,ENSMUST00000355182.1,ER_negative
Hoxb5os,ENSMUST00000355182.1,nucleus_positive
Hoxb5os,ENSMUST00000355183.1,ER_negative
Hoxb5os,ENSMUST00000355183.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355184.1,ER_negative
Hoxb5os,ENSMUST00000355184.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355184.1,nucleus_positive
Hoxb5os,ENSMUST00000355185.1,ER_negative
Hoxb5os,ENSMUST00000355185.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355185.1,nucleus_positive
Hoxb5os,ENSMUST00000355186.1,ER_negative
Hoxb5os,ENSMUST00000355186.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355186.1,nucleus_positive
Hoxb5os,ENSMUST00000355187.1,ER_negative
Hoxb5os,ENSMUST00000355187.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355187.1,nucleus_positive
Hoxb5os,ENSMUST00000355188.1,ER_negative
Hoxb5os,ENSMUST00000355188.1,nucleoplasm_positive
Hoxb5os,ENSMUST00000355188.1,nucleus_positive
Hoxb5os,ENSMUST00000355190.1,ER_negative
Hoxb5os,ENSMUST00000355190.1,nucleus_positive
Hoxb5os,ENSMUST00000355191.1,ER_negative
Hoxb5os,ENSMUST00000355191.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355191.1,nucleus_positive
Hoxb5os,ENSMUST00000355192.1,ER_negative
Hoxb5os,ENSMUST00000355192.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355192.1,nucleus_positive
Hoxb5os,ENSMUST00000355194.1,ER_negative
Hoxb5os,ENSMUST00000355194.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355194.1,nucleus_positive
Hoxb5os,ENSMUST00000355195.1,ER_negative
Hoxb5os,ENSMUST00000355195.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355195.1,nucleus_positive
Hoxb5os,ENSMUST00000355196.1,ER_negative
Hoxb5os,ENSMUST00000355196.1,nucleus_positive
Hoxb5os,ENSMUST00000355197.1,ER_negative
Hoxb5os,ENSMUST00000355197.1,nucleus_positive
Hoxb5os,ENSMUST00000355198.1,ER_negative
Hoxb5os,ENSMUST00000355198.1,nucleus_positive
Hoxb5os,ENSMUST00000355199.1,ER_negative
Hoxb5os,ENSMUST00000355199.1,nucleus_positive
Hoxb5os,ENSMUST00000355200.1,ER_negative
Hoxb5os,ENSMUST00000355201.1,ER_negative
Hoxb5os,ENSMUST00000355201.1,nucleus_positive
Hoxb5os,ENSMUST00000355202.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355203.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355204.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355205.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355206.1,ER_negative
Hoxb5os,ENSMUST00000355206.1,nucleus_positive
Hoxb5os,ENSMUST00000355207.1,ER_negative
Hoxb5os,ENSMUST00000355207.1,nucleus_positive
Hoxb5os,ENSMUST00000355208.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355209.1,nucleoplasm_negative
Hoxb5os,ENSMUST00000355210.1,ER_negative
Hoxb5os,ENSMUST00000355210.1,nucleus_positive
Hoxb5os,ENSMUST00000355211.1,nucleus_positive
Hoxb5os,ENSMUST00000355212.1,ER_negative
Hoxb5os,ENSMUST00000355212.1,nucleus_positive
Hoxb5os,ENSMUST00000355213.1,ER_negative
Hoxb5os,ENSMUST00000355213.1,nucleus_positive
Hoxb5os,ENSMUST00000355214.1,ER_negative
Hoxb5os,ENSMUST00000355214.1,nucleus_positive
Hoxb5os,ENSMUST00000355215.1,ER_negative
Hoxb5os,ENSMUST00000355215.1,nucleus_positive
Hoxb5os,ENSMUST00000355216.1,ER_negative
Hoxb5os,ENSMUST00000355216.1,nucleus_positive
Hoxb5os,ENSMUST00000355219.1,nucleus_positive
Hoxb5os,ENSMUST00000355220.1,ER_negative
Hoxb5os,ENSMUST00000355220.1,mitochondrion_negative
Hoxb5os,ENSMUST00000355220.1,nucleus_positive
Hoxc4,ENSMUST00000100164.5,nucleoplasm_positive
Hoxc4,ENSMUST00000100164.5,nucleus_positive
Hoxc4,ENSMUST00000165375.3,chromatin_positive
Hoxc4,ENSMUST00000165375.3,cytoplasm_positive
Hoxc4,ENSMUST00000165375.3,nucleoplasm_positive
Hoxc4,ENSMUST00000165375.3,nucleus_positive
Hoxd3,ENSMUST00000047830.8,ER_negative
Hoxd3,ENSMUST00000047830.8,membrane_negative
Hoxd3,ENSMUST00000047830.8,nucleoplasm_negative
Hoxd3,ENSMUST00000047830.8,nucleus_positive
Hoxd3,ENSMUST00000111982.8,ER_negative
Hoxd3,ENSMUST00000111982.8,chromatin_positive
Hoxd3,ENSMUST00000111982.8,nucleus_positive
Hoxd3,ENSMUST00000111983.9,ER_negative
Hoxd3,ENSMUST00000111983.9,membrane_negative
Hoxd3,ENSMUST00000111983.9,nucleoplasm_negative
Hoxd3,ENSMUST00000111983.9,nucleus_positive
Hoxd3,ENSMUST00000140666.2,membrane_negative
Hoxd3,ENSMUST00000190553.2,membrane_negative
