sequence_id,chromatin_prob,cytoplasm_prob,cytosol_prob,endoplasmic reticulum_prob,extracellular region_prob,membrane_prob,mitochondrion_prob,nucleolus_prob,nucleoplasm_prob,nucleus_prob,ribosome_prob,predicted_locations
ENSMUST00000076961.9,4.2587854e-07,0.9999919,0.99999976,1.1062635e-05,1.0,0.9696205,0.99997663,0.99915993,0.9999927,0.9999999,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000098568.8,0.9903688,4.021052e-09,1.0,7.421676e-17,0.9999312,0.9999981,1.3370879e-13,0.9999988,0.9999845,1.0,8.945182e-10,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000090929.12,1.7221979e-05,0.00014722119,1.0,7.392897e-21,0.99996567,0.9999814,0.4877163,0.0001428655,0.99997544,1.0,0.99136484,cytosol;extracellular region;membrane;nucleoplasm;nucleus;ribosome
ENSMUST00000070816.9,0.0137774,0.00036343103,1.0,3.5616964e-07,1.0,0.011026235,1.0,0.99827063,0.99992394,1.0,0.9085471,cytosol;extracellular region;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000087883.13,0.076906554,1.0,1.0,1.5661957e-09,1.0,1.0,1.0,0.9999863,0.99970895,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000105298.3,0.9997068,1.0,1.0,2.1378582e-10,1.0,0.9999478,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000097317.10,0.70876217,0.99999976,1.0,1.6465185e-07,1.0,0.99970955,0.9992046,0.0010767597,0.00012737843,1.0,0.99997246,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000072755.12,3.9346567e-22,2.0952158e-11,1.3523049e-09,2.2406979e-19,0.9939329,3.2518247e-07,5.047911e-19,1.2037236e-10,4.34141e-18,1.7051892e-15,6.2085366e-20,extracellular region
ENSMUST00000063465.12,1.0,1.0,1.0,0.9437512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;endoplasmic reticulum;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000123023.3,1.1134411e-09,0.99371946,0.99999714,3.7433453e-17,1.0,0.99188435,0.99994874,3.0366984e-08,4.3767628e-05,0.9999989,0.9998965,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000119449.8,1.7417124e-26,9.151162e-18,2.0606966e-25,3.2647088e-22,1.0,1.2009575e-18,1.7456258e-16,4.3070997e-25,8.268406e-23,4.2886394e-25,4.807358e-24,extracellular region
ENSMUST00000131219.2,7.691432e-09,8.805382e-06,1.0,5.1219745e-17,0.9999945,6.7673585e-07,1.288689e-12,0.1806302,0.8493047,0.99999976,7.206689e-08,cytosol;extracellular region;nucleoplasm;nucleus
ENSMUST00000123290.2,9.6114956e-20,7.946332e-07,0.07132429,4.525244e-20,1.0,5.487802e-19,2.6729434e-09,7.9945583e-17,1.1422631e-14,0.16700397,3.3543448e-19,extracellular region
ENSMUST00000123012.8,1.2964617e-17,4.8896243e-09,0.9999449,8.048624e-18,1.0,0.00015163315,7.1566146e-14,1.7083522e-09,1.4564384e-06,0.9999995,7.1763956e-10,cytosol;extracellular region;nucleus
ENSMUST00000107110.8,1.0,1.0,1.0,6.0922413e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000125540.2,3.280413e-11,6.634024e-12,2.3592341e-12,5.6382705e-20,0.9999988,2.916465e-10,2.2386429e-08,1.561151e-06,0.00029402244,0.47537112,1.2915229e-21,extracellular region
ENSMUST00000108609.8,9.033004e-09,0.99999905,1.0,1.250601e-13,1.0,0.9998964,0.9998877,0.88788915,0.99995565,1.0,0.99999917,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000125357.2,2.1661013e-10,1.6926353e-12,0.12130619,1.8606662e-13,1.0,7.853165e-08,0.26971596,0.00015877,6.156038e-13,1.0,2.2221628e-15,extracellular region;nucleus
ENSMUST00000123104.2,6.2335416e-15,1.8478484e-10,0.019814068,7.575261e-21,1.0,1.1048927e-12,5.0942256e-10,1.7562145e-21,1.0459203e-26,0.32613802,1.8578929e-07,extracellular region
ENSMUST00000111104.2,0.955347,1.0,1.0,0.00027333727,1.0,1.0,1.0,0.9999989,0.99937856,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000114964.8,0.99999774,0.99998665,1.0,0.00029093536,1.0,1.0,1.0,0.9989793,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000146785.8,7.8130125e-10,4.9312802e-18,1.0,1.1329744e-32,1.0,0.5592208,1.2386771e-20,0.95087,6.3368235e-09,1.0,8.804254e-24,cytosol;extracellular region;membrane;nucleolus;nucleus
ENSMUST00000148170.2,3.235559e-23,1.2866634e-30,2.3182078e-21,8.622755e-28,1.0,4.2857836e-22,2.9799948e-25,1.018797e-24,8.249622e-32,2.2587703e-20,3.150198e-29,extracellular region
ENSMUST00000134338.8,3.5208414e-10,0.021882849,0.99998593,3.8291427e-13,0.99999726,7.500563e-05,5.6940834e-11,3.245352e-10,7.322949e-14,0.999987,2.8563547e-13,cytosol;extracellular region;nucleus
ENSMUST00000131541.2,6.277857e-11,9.584783e-13,1.0,2.6240572e-30,1.0,0.39191097,0.97985053,8.272844e-07,0.059820496,1.0,8.851798e-07,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000123102.2,8.9385466e-29,9.501943e-28,3.731542e-31,5.8133e-35,1.0,9.685369e-19,4.773636e-19,2.8936333e-27,7.377342e-37,1.4779813e-25,1.9802194e-24,extracellular region
ENSMUST00000114904.10,1.1589003e-05,0.99913603,1.0,0.001978758,1.0,1.5220565e-05,1.0,0.80062467,0.007314343,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000127148.2,0.67094827,6.331453e-11,0.9999999,9.456822e-19,0.9999902,9.098806e-05,2.6892535e-11,3.89081e-08,0.045583475,1.0,1.8058971e-10,chromatin;cytosol;extracellular region;nucleus
ENSMUST00000126657.2,0.99999917,0.9999926,1.0,3.0037252e-06,1.0,0.99999964,1.0,1.0,1.0,1.0,0.9999689,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000131942.2,3.0835066e-09,2.7774573e-07,1.0,3.79607e-13,1.0,0.00033208338,0.9539333,0.0032587163,2.1099638e-07,1.0,0.99437934,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000127524.2,1.4927825e-16,2.3947616e-22,1.316752e-10,3.321496e-25,1.0,1.542954e-11,0.89864266,1.9257238e-19,2.0449586e-23,4.2823198e-05,6.32194e-12,extracellular region;mitochondrion
ENSMUST00000139640.2,0.76715636,9.426848e-13,0.26653388,9.655331e-21,1.0,4.4350028e-08,2.5833308e-11,0.9999783,0.26329026,0.0012727821,0.002594015,chromatin;extracellular region;nucleolus
ENSMUST00000111818.8,0.0009373565,0.99921477,1.0,8.90759e-25,1.0,0.9999925,1.0,5.5335203e-09,4.31565e-11,1.0,0.9999999,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000148343.8,5.357066e-24,6.47017e-23,1.1059317e-24,2.4090414e-33,1.0,7.911301e-27,6.839913e-23,4.4680315e-23,1.0482069e-30,1.10889464e-10,6.555502e-33,extracellular region
ENSMUST00000148993.5,8.857538e-26,3.3049528e-17,5.788383e-20,4.8884204e-28,1.0,2.4470113e-14,7.019677e-26,1.3264026e-23,8.9620115e-27,3.777346e-22,1.0948416e-24,extracellular region
ENSMUST00000106168.2,1.709352e-14,9.872889e-06,1.0,2.8289207e-09,1.0,4.013199e-05,0.9997899,6.326639e-07,4.4550376e-07,1.0,0.9999962,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000146158.8,0.6702537,0.17913286,1.0,8.265545e-21,1.0,0.16003703,0.99899155,0.00017708809,2.812798e-15,1.0,0.999979,chromatin;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000119344.8,0.9998524,0.9999993,1.0,0.009013487,1.0,1.0,1.0,0.9999989,0.99992573,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000140854.2,1.5010552e-18,4.9596985e-15,0.08722059,3.3454652e-18,1.0,8.558105e-12,2.2009748e-07,3.362062e-16,1.4172707e-28,3.0248795e-10,2.8275113e-10,extracellular region
ENSMUST00000140119.2,1.6170715e-09,9.340923e-16,0.030986896,1.1521627e-13,0.99977595,1.4855887e-11,4.1964138e-16,9.108263e-07,7.608031e-13,0.0002209853,2.215994e-13,extracellular region
ENSMUST00000129309.2,7.378405e-16,2.604769e-15,0.999962,6.3392374e-25,1.0,0.00038797772,7.920825e-09,2.2975355e-06,5.783739e-07,0.9999999,0.9905732,cytosol;extracellular region;nucleus;ribosome
ENSMUST00000128221.2,1.5938203e-21,1.052151e-26,3.0373648e-19,5.945825e-20,1.0,3.2095258e-21,7.118277e-11,7.391223e-31,4.9592155e-34,4.498699e-22,5.288783e-23,extracellular region
ENSMUST00000132050.2,0.0017111159,0.028288495,0.9999987,1.9849575e-13,0.9999994,0.09446108,0.00013063994,0.00018601547,0.062365547,0.9999999,0.09109424,cytosol;extracellular region;nucleus
ENSMUST00000133656.8,0.99999774,1.0,1.0,3.9327923e-09,1.0,1.0,0.9999999,1.0,0.9999608,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000127351.8,7.9439244e-10,2.0584247e-07,0.99894124,9.1012815e-24,1.0,0.0006151581,5.3989187e-16,6.0850806e-14,6.0518164e-07,0.9974476,2.1898126e-10,cytosol;extracellular region;nucleus
ENSMUST00000129626.8,4.1880935e-33,3.1447733e-20,1.2095774e-27,7.518027e-37,1.0,7.295896e-23,4.614865e-28,1.3026733e-32,1.0228474e-23,9.525888e-30,1.6055477e-30,extracellular region
ENSMUST00000148259.2,0.019044744,0.9999995,1.0,4.6609305e-15,1.0,1.0,1.0,0.9999951,1.0,1.0,0.99968886,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000132182.2,0.24726936,1.7580142e-10,1.0,4.2275507e-13,1.0,0.9899322,6.416086e-08,5.1779366e-06,0.99991274,1.0,3.5582595e-08,cytosol;extracellular region;membrane;nucleoplasm;nucleus
ENSMUST00000132424.9,5.308748e-25,2.5626653e-22,6.3122126e-17,2.75102e-35,1.0,2.125625e-16,2.601571e-23,1.8409582e-31,1.311703e-26,2.781033e-13,3.6164593e-23,extracellular region
ENSMUST00000123786.9,9.192967e-12,4.8413972e-12,0.99998367,6.5819178e-24,1.0,5.700828e-16,1.2178991e-13,5.935623e-06,5.732934e-22,1.3907648e-05,4.1796916e-10,cytosol;extracellular region
ENSMUST00000132697.2,0.99838674,0.99983287,1.0,0.013086344,1.0,1.0,1.0,0.8319026,0.35637334,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000113893.8,1.0,1.0,1.0,2.3847014e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000128054.2,8.0346166e-15,3.4788977e-15,3.9728545e-10,1.4724325e-25,1.0,2.4328444e-11,0.99606687,2.9746246e-16,1.8154393e-10,4.1844653e-12,6.211158e-15,extracellular region;mitochondrion
ENSMUST00000124494.5,2.7363888e-12,5.3920827e-17,0.0018916414,1.02755814e-19,1.0,6.06054e-13,2.1211965e-14,9.722124e-08,8.0301344e-17,1.189651e-08,4.4786743e-18,extracellular region
ENSMUST00000124442.8,3.7895445e-28,4.4512385e-09,2.224713e-10,2.1499393e-12,1.0,2.1773293e-15,6.138058e-05,8.6634e-15,5.88505e-15,6.4678e-16,1.222654e-21,extracellular region
ENSMUST00000126101.3,8.837261e-32,6.301369e-30,1.3157945e-15,2.624018e-37,1.0,3.6159562e-19,1.12434966e-26,5.8305842e-33,1.01024394e-32,1.224435e-24,0.0,extracellular region
ENSMUST00000144544.3,1.872977e-15,2.976863e-22,1.6278659e-16,3.328643e-29,1.0,3.448618e-20,2.7355135e-26,1.6396886e-16,4.0914466e-20,2.2669365e-20,7.839953e-26,extracellular region
ENSMUST00000120377.8,2.0673074e-09,1.0,1.0,3.1333056e-10,1.0,0.99951637,1.0,0.00024474424,0.00026782168,1.0,1.0,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleus;ribosome
ENSMUST00000114773.10,2.256999e-10,0.98233414,1.0,7.358287e-07,1.0,1.4846002e-07,1.0,1.6622276e-06,0.0011894363,1.0,0.99997854,cytoplasm;cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000146488.8,0.012951744,2.2313442e-16,0.9985507,6.763703e-17,0.9626766,6.6119116e-10,1.8034736e-10,6.9895855e-06,1.9457166e-15,0.9998436,2.6217513e-11,cytosol;extracellular region;nucleus
ENSMUST00000125533.9,0.99990094,1.0,1.0,2.314464e-11,1.0,1.0,1.0,0.9999901,0.99995697,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000132643.2,1.2492096e-23,6.988975e-19,4.9121517e-24,3.460243e-26,1.0,1.9867437e-22,6.140145e-18,7.045295e-34,1.3826377e-31,1.2682918e-15,2.9575766e-29,extracellular region
ENSMUST00000146867.2,0.09425894,0.0012767962,1.0,3.6506434e-10,1.0,0.9999453,0.7993781,0.9999944,0.025225101,1.0,0.9853019,cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000106904.9,8.5875813e-17,3.2767873e-14,4.2912608e-16,3.0090941e-22,1.0,8.3160145e-15,3.2313718e-19,7.0827856e-17,3.3845304e-23,3.1467978e-11,5.1128824e-23,extracellular region
ENSMUST00000123647.8,1.9880127e-19,2.4399788e-10,0.9994086,2.8086249e-24,1.0,1.2082215e-06,0.9999715,9.106133e-19,1.5378155e-22,0.013486052,6.0421877e-05,cytosol;extracellular region;mitochondrion
ENSMUST00000114018.10,5.203452e-08,0.0016467982,1.0,3.050743e-11,0.9999999,0.00089086016,1.0,2.2182312e-05,0.0147255,1.0,0.9999945,cytosol;extracellular region;mitochondrion;nucleus;ribosome
ENSMUST00000123230.2,3.3867139e-15,8.7788735e-11,6.633891e-07,1.1778322e-18,1.0,2.0184851e-14,6.873781e-17,1.9898534e-22,2.2513625e-21,1.1573462e-15,5.767992e-21,extracellular region
ENSMUST00000111230.8,1.0,1.0,1.0,2.9521184e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000135907.8,8.174054e-07,1.0729745e-11,0.99999964,1.0401965e-15,0.9857744,0.0008228735,5.64102e-14,7.6512623e-07,5.4396036e-08,0.999997,1.1965158e-13,cytosol;extracellular region;nucleus
ENSMUST00000107574.8,0.99999654,1.0,1.0,5.0944313e-13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000133096.2,0.99999964,1.0,1.0,4.8361854e-22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000124873.8,6.1441436e-28,2.0170843e-14,2.9614614e-13,3.26295e-24,1.0,1.1302606e-22,8.494087e-22,3.1828982e-28,3.8443928e-36,3.0313082e-21,3.0794651e-30,extracellular region
ENSMUST00000132686.2,4.701887e-19,4.736836e-17,6.879795e-11,6.8367517e-17,1.0,1.6969736e-23,4.62704e-05,1.5680334e-21,5.284369e-22,7.1388163e-06,4.112672e-17,extracellular region
ENSMUST00000124006.2,5.1197036e-19,3.7907652e-10,0.0022721177,8.6636526e-10,0.79165614,1.2685706e-06,2.876456e-18,6.4119825e-17,8.734267e-14,4.547127e-08,3.3081563e-17,extracellular region
ENSMUST00000113695.8,1.0,1.0,1.0,4.0345866e-10,1.0,1.0,1.0,1.0,0.9991504,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000140648.2,6.4393916e-08,7.9216195e-22,0.99581933,1.5813032e-20,0.9999993,2.6889703e-08,2.702115e-13,0.064996794,7.202486e-15,0.9999981,2.1041167e-09,cytosol;extracellular region;nucleus
ENSMUST00000147611.2,1.6504437e-17,5.3194166e-23,8.947637e-18,2.0747024e-20,1.0,6.437047e-19,1.2763036e-13,5.564113e-18,5.632767e-20,1.7100823e-14,9.926112e-17,extracellular region
ENSMUST00000134398.3,0.9491153,0.9999999,1.0,1.058888e-10,1.0,1.0,0.9999076,0.99998355,0.9998778,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000111266.8,1.0,1.0,1.0,1.5386132e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000141515.2,0.0030828407,5.9895845e-11,0.9999945,2.9516736e-12,0.9423732,2.3218192e-13,3.2452884e-11,4.2441677e-14,3.6057073e-12,0.5285475,1.3939096e-07,cytosol;extracellular region;nucleus
ENSMUST00000134603.2,0.99260396,1.0,1.0,9.547548e-12,1.0,1.0,1.0,0.99917585,0.9988778,1.0,0.99999976,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000134763.2,1.1454958e-15,2.2703074e-16,3.3598282e-10,4.3767033e-22,1.0,1.6330742e-13,1.9166517e-18,7.973812e-18,1.5644369e-13,4.833802e-09,1.6616496e-18,extracellular region
ENSMUST00000139730.2,8.262405e-18,2.539824e-22,0.00020297244,2.2286594e-28,1.0,1.753604e-06,3.9470864e-16,6.171619e-08,6.208531e-14,0.7195671,9.9630454e-20,extracellular region;nucleus
ENSMUST00000114823.8,0.999959,0.9999912,1.0,4.0816278e-07,1.0,1.0,1.0,1.0,0.98931354,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000140215.2,1.9489078e-18,1.2023535e-14,5.3867327e-11,2.2657642e-17,1.0,2.5906707e-13,5.050492e-19,5.8125577e-16,1.1847604e-11,1.436225e-12,2.6370188e-25,extracellular region
ENSMUST00000130430.2,0.99996185,0.07298539,1.0,5.671392e-17,1.0,0.9996599,0.6212845,0.99999726,0.9999999,1.0,0.5844203,chromatin;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000133124.8,8.76438e-31,6.5550093e-31,9.5072826e-26,1.798644e-36,1.0,5.4430207e-26,2.1832068e-25,4.4488332e-29,1.6507188e-27,7.489679e-32,2.7335927e-27,extracellular region
ENSMUST00000124568.10,2.267747e-22,6.1252613e-12,1.7789166e-14,5.0301283e-20,1.0,7.516381e-10,3.585432e-10,4.171484e-12,3.7032072e-17,0.00017770192,1.815127e-18,extracellular region
ENSMUST00000138004.3,7.5897916e-26,1.1753526e-14,2.2399984e-06,3.1935026e-21,1.0,2.7149205e-10,0.0006568904,3.4943494e-17,6.0329534e-24,0.9999871,8.414183e-08,extracellular region;nucleus
ENSMUST00000135089.2,6.2375537e-25,8.331224e-30,5.1349935e-21,3.6259585e-33,1.0,3.162653e-26,9.60102e-19,1.5825952e-27,2.5545472e-35,2.5105656e-25,3.5238812e-31,extracellular region
ENSMUST00000148049.8,6.163205e-13,8.960938e-15,0.01553941,1.0186581e-22,1.0,1.6339008e-08,6.381646e-11,2.5798448e-11,6.536542e-20,0.008192167,1.6145278e-14,extracellular region
ENSMUST00000118628.8,7.3630367e-06,0.54200196,1.0,2.0661724e-20,1.0,1.0,0.99503845,1.0,1.0,1.0,0.033257503,cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus
ENSMUST00000124220.2,5.224471e-17,1.3680025e-13,0.012648617,6.3984134e-27,1.0,2.1051447e-16,2.025784e-20,4.3709422e-24,2.5455831e-24,1.7732021e-10,2.5276033e-25,extracellular region
ENSMUST00000130617.2,0.00012148604,5.6811555e-10,0.9999808,7.3035964e-19,1.0,0.9969308,1.5364589e-10,2.5090608e-07,1.1330048e-09,0.999744,3.856433e-06,cytosol;extracellular region;membrane;nucleus
ENSMUST00000128871.2,1.0,0.004874275,1.0,8.3704975e-07,1.0,1.0,3.1818025e-05,0.76329356,0.9737573,1.0,1.4325545e-05,chromatin;cytosol;extracellular region;membrane;nucleolus;nucleoplasm;nucleus
ENSMUST00000110862.2,2.1762e-15,4.8959526e-16,0.7478068,9.9103794e-23,0.99999595,2.6641364e-10,2.1633213e-11,0.32172644,7.3348216e-09,0.99131596,1.0545025e-17,cytosol;extracellular region;nucleus
ENSMUST00000129989.8,1.8456313e-06,4.7822984e-17,0.9993316,2.492629e-22,1.0,1.1908839e-05,2.5902345e-14,0.1316669,0.00043258077,0.8661967,1.617144e-11,cytosol;extracellular region;nucleus
ENSMUST00000108894.2,0.30196035,0.9999999,1.0,3.240054e-16,1.0,0.016113613,1.0,0.8113835,0.029805727,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000148557.8,1.3004021e-09,0.011674338,1.0,1.19391e-17,1.0,1.570394e-11,0.99966013,0.9795884,4.895262e-16,1.0,0.9999999,cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000107124.10,0.9982987,1.0,1.0,1.0120885e-08,1.0,1.0,0.99999845,1.0,1.0,1.0,0.9999989,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000105973.3,2.6980585e-08,2.3916422e-12,3.1192409e-09,1.178173e-08,1.0,1.06145995e-10,0.9316503,1.5105875e-11,1.7964604e-17,0.000199896,1.2958544e-08,extracellular region;mitochondrion
ENSMUST00000137562.2,2.0209337e-23,4.4502192e-13,2.5535994e-15,3.277153e-27,1.0,1.1876842e-21,2.3469344e-25,1.5620994e-28,1.9736586e-24,3.975504e-19,3.52206e-27,extracellular region
ENSMUST00000141113.2,8.403674e-39,4.5280597e-27,1.7459376e-25,0.0,1.0,2.2397996e-20,1.762068e-34,8.078887e-34,2.005927e-37,8.995874e-22,6.634627e-32,extracellular region
ENSMUST00000117083.2,1.0,0.99881124,1.0,1.11717395e-14,1.0,1.0,1.0,1.0,0.9999918,1.0,1.0,chromatin;cytoplasm;cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleoplasm;nucleus;ribosome
ENSMUST00000121618.2,2.9077431e-11,1.2135082e-08,0.99999714,1.1640775e-13,1.0,1.0171889e-06,0.9999429,1.3672488e-09,2.4133642e-06,1.0,0.18401654,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000132737.6,0.00063265645,0.78709763,0.9991092,1.1120266e-11,0.99999464,2.474169e-08,1.642195e-05,0.005583676,0.20865378,0.99610114,0.00011022886,cytoplasm;cytosol;extracellular region;nucleus
ENSMUST00000144931.2,4.6809178e-06,1.2093143e-12,0.66702926,2.3189808e-18,1.0,1.29868996e-08,1.6762749e-06,7.764423e-09,1.9525552e-17,0.11514447,8.6559123e-07,cytosol;extracellular region
ENSMUST00000123099.2,1.4928477e-20,2.1745003e-21,4.058032e-18,2.9223852e-28,1.0,4.7841547e-19,1.8057723e-22,1.1935108e-22,4.3341324e-24,3.2397985e-21,1.726804e-30,extracellular region
ENSMUST00000107258.9,0.00020621295,0.00036053197,1.0,7.454627e-11,1.0,0.97795004,0.9361892,0.97636306,6.057671e-07,1.0,0.991499,cytosol;extracellular region;membrane;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000110011.8,9.691608e-09,0.99768066,1.0,5.0478934e-11,1.0,0.0013258378,1.0,0.79105735,0.17226015,1.0,1.0,cytoplasm;cytosol;extracellular region;mitochondrion;nucleolus;nucleus;ribosome
ENSMUST00000112107.8,1.1685541e-08,2.1892957e-07,1.0,1.4983224e-12,1.0,1.910654e-06,0.008833821,1.15337816e-10,6.376025e-11,0.99888176,1.8475321e-09,cytosol;extracellular region;nucleus
ENSMUST00000112024.10,1.7812816e-08,1.1647355e-06,1.0,4.6775107e-31,1.0,0.28520724,1.0,8.712682e-05,3.3787515e-07,1.0,0.29071763,cytosol;extracellular region;mitochondrion;nucleus
ENSMUST00000125712.2,1.1804577e-09,0.3420244,1.0,6.747702e-16,0.6483292,0.9997632,3.012232e-09,0.06384711,0.032646365,1.0,1.7682482e-09,cytosol;extracellular region;membrane;nucleus
ENSMUST00000144437.8,5.867517e-16,0.00096334354,0.99890697,1.2919993e-12,1.0,0.12225061,0.0007883297,2.0340089e-05,2.33734e-09,0.9999999,0.00014963538,cytosol;extracellular region;nucleus
